index,review,cpu,graphicard,hardisk,ram,screen
1754,"This is one sleek laptop. It has some good specs for a gaming laptop at a price more affordable than most in its category.The laptop boots up quickly and the design and build are top quality. I love the backlit keyboard and this gets decent battery life even when gaming.The one thing that really stands out to me though is just how loud it is. Unless I wear a headset, the fan can get very distracting. I will note that I rarely have music or TV on when I am on my laptop so if you tend to have Spotify or Pandora playing in the background you may not notice it as much.But I love the power and looks of it and it is a good value for a gaming laptop.",1,0,1,2,2
1755,"Bought the laptop, and despite being brand new I shelved it for one year due to being incredibly slow compared to its brother, Asus' Chromebook C201, a nearly identical computer but with a different, ARM-based CPU. Every time I opened this computer, it took 25 minutes for Windows Update to do its thing before I just gave up, turned it off, and used the Chromebook. Seems like no matter how often I would use it, once a month, once a week, once every few days, it would do the exact same thing.Over the course of a year, I have accumulated maybe 6 hours of use out of it, to make an extremely optimistic estimate. Checked tonight with WinDirStat and Windows is using over 75% of the hard drive space, and wants more than there is space remaining to do its most recent update - thus it cannot update. I only ever installed two (2!) programs on this computer - Google Chrome, and a utility used for tuning vehicle control modules (HPTuner) which is why I needed a Windows laptop in the first place.I have not stored any media nor any files on this computer beyond 1MB worth of control module configurations.This is not a Windows computer. It is a brick. It is a shelf ornament. It is ridiculous. The hardware's probably good, maybe, but I never got a chance to use it. Maybe I'll figure that part out when we install Linux, which seems to be the only way to turn this into a usable computer.Chromebook is fine though, thousands of hours of use and never had to worry about hard drive space.",3,1,5,4,3
1756,Its Perfect!,2,2,1,2,3
1757,"An excellent laptop, very light-weight. Highly recommended.",3,1,5,4,3
1758,Returned unopened.,1,4,1,3,2
1759,"Just what I expected and wanted, a simple browser.",2,2,5,4,3
1760,Nice laptop!,3,2,5,5,3
1761,Great size,3,1,5,4,3
1762,"I bought this computer to replace an old, slow laptop. The new one is no faster, and is often slower, than the old machine. It takes forever to open a photograph or a web browser. It stalls constantly. with the ""not responding"" message appearing more often than not. I have had HP laptops in the past and they worked well until they got old. But this one is a piece of crap.",2,2,0,2,1
1763,"Purchased this for a friend, he has had not issues, and it runs great.",1,0,1,2,2
1764,"Really enjoy this laptops blend of features: its beautifully designed without being fragile, the touchscreen is a useful option, and its quite thin and lightweight. Immediately used the free upgrade to Windows pro 10. No complaints!",1,2,3,2,4
1765,"For the price, a very good computer. However I made the very small OS upgrade from Win10 Home Edition to Win10 Education Edition, and now the screen brightness keys do not work. Acer's tech support's only advice was to reset the computer to the original OS to fix the problem. So the low rating is for product support rather than the product itself. It should not be difficult for them to produce the necessary software patch.",2,2,1,3,2
1766,"My reason for a three is that the first day it worked ok and the next I could not e ven sign in, Had to recover the whole system which took over three hours and shows they ha ve poor quality control, Yes works fine now and is a good computer,",3,2,1,2,2
1767,"You get a lot of computer for the money, it has the one of the latest processors, a large heard drive and decent ram. The only thing a didn't like was the outside cases looks cheap.",3,2,1,2,2
1768,It will not always boot up.,1,1,1,2,1
1769,I got broken one when lid was not in good shape.,3,3,3,2,4
1770,Constant WiFi issues that I could not resolve. Went on Chrome OS forums and was told it was my router... I'm writing this on my Lenovo Chromebook without issue. Tried everything to get it to connect to WiFi to no avail. There seems to be a lot of people having the same connectivity issues with the plus model.,2,4,5,4,5
1771,"I bought the computer for school, and seems like it will do the job. However, I did find it weird that the computer was not factory reset when I received it. I had to do that myself when it arrived.",3,2,5,4,3
1772,"I'm not a tech savvy guy, but I needed something bigger than my smartphone to conduct banking business online. I thought this was the perfect device. It's not as easy to download apps as my old tablet or my phone. And it is on the slow side. But I got it on sale so for the price i paid i am not totally disappointed.",3,4,5,5,6
1773,Smooth. Works great better than expected.,2,4,5,4,5
1774,Made very nervous to get a non leading laptop. The hard drive is very slow and I almost lost it at first. I upgraded both the RAM with another 8GB and switched out the hard drive for a Crucial MX300 525GB SATA 2.5 Inch Internal Solid State Drive. The thing flies now. It's construction is a little flimsy but I use it as a desk top unit. So far when I used it as a laptop the battery was good and I had easily 4-5 hours of work.,2,2,1,2,2
1775,"This laptop has honestly been great. I got a good deal on it by buying it through Amazon Warehouse, but I think it would even be worth its full price.First off, I love the stylus. I do digital art so it's a great asset. I have a Wacom tablet as well, so I have a bunch of different s-Pens with different nib textures that work with this. There is something great about being able to draw right on the screen.The laptop is very snappy and the battery lasts forever. I love that it charges with USB-C. I do sometimes miss the USB-A port with things like my wired mouse or flash drive. This isn't a big deal, but you may need to get new Bluetooth mice, etc.Aesthetically, the aspect ratio is interesting. Sometimes it takes me a second to get accustomed to it after using other devices. It definitely has more usable space for websites, though. I also wish it was available in black like the Pro. I didn't need a more powerful machine so I just went with the Plus, even though I prefer the black color.I didn't think that I would care about not having a backlit keyboard, but honestly it's kind of annoying. I like to watch my laptop to fall asleep which means the screen is too dim to illuminate the keyboard. I just use it in tent or media mode, but then it's more difficult to adjust the screen brightness.Speakers are pretty underwhelming. I find that I need to the volume to be turned all the way up to hear anything.The keyboard is a little cramped. I have small hands so it doesn't bother me, but when I switch between normal full size keyboards and this one, my first few minutes of typing will have more errors and mistypes.The small backspace button doesn't bother me too much though.But all in all this is a great portable laptop. It does everything I need it to do. It definitely won't replace full function, high powered desktops and laptops. I have a gaming desktop and an old Macbook Pro to do the things that Chromebooks can't do.",2,4,5,4,5
1776,Loved everything about this machine. Apart from the heating up above the keyboard (don't know if all laptops do that or not) 7577 met all my expectations,1,0,5,2,2
1777,"To be honest, the worst mistake I could have made was buying this Dell computer. I searched so much on the internet, I read and they convinced me to buy this model. But it has been a total loss of money.From the beginning it was super slow, the technical support of Dell tried to help me by phone, but they did nothing. A month and a half ago it completely went out and it did not turn on anymore. Apparently all at a certain point reflect this failure. The technical support made me send it to Texas to the repair center, and there it lasted almost a month. Then It arrived last week and two days later it went off again and did not turn on, AGAIN!. I just called to make the return, because I do not want this computer anymore, how is it possible that after two days of coming ""Repaired"" will be damaged again ?. But they just say to send it back to repair (AGAIN) and I can not return it.Please, do not waste your money buying this computer which in itself is slow, has very poor quality and technical support.",1,0,1,2,2
1778,"Been using this product since the 15th and it's working pretty well so far. It's fast, smooth, the stylus pen is a nice touch and I'm rediscovering my passion for drawing again. However, here are some things to look out for:CAPSLOCK; If you don't want to deal with the Alt + search way of turning capslock on/off, Go to Settings > Device> Keyboard and change the search button to function as the CAPSLOCK key alone. You can also customize the other main keys as you wish.No backlit keyboard. For $400+, it would have been nice.Smaller than I thought it would be, but that's mainly on me.",2,4,5,4,5
1779,I think is a really good computer but the only thing I don't like is that sometimes is little slow but other than that it's is an amazing computer for a person like me (college student ),3,1,5,4,3
1780,Cheap materials,2,2,1,2,2
1781,"100% disc usage with no programs running. Re-installation, driver and bios updates, nothing helps. The computer has a massive lag even when it merely runs text processing programs. Complete waste of money and neither seller nor customer support are helpful. No HP product, ever again.",2,2,0,2,2
1782,"I believe this device is meant to compete with Chromebook. That's the market. It has more internal storage than some big-selling Chromebooks. Some will criticize this device on the basis of its internal storage capability. Not me, that part is fine. It's slow though. I think it's fair to criticize this device for its relative slowness.This is a serious device to consider if one is already thinking about a Chromebook. One has to weigh many different points to know which will be best for one's purposes.Here are some points I believe are worthy of consideration:1. Got an extra Microsoft Office license to spare? That's one important issue for many. If so, that makes this device more attractive.2. Is your router close to where you'll operate this device? My Apple computers and Kindles work further from the router than this one. I consider that a potential limitation that I think one should keep in mind.3. It's got Windows 10. I think it's designed to be a universal app ecosystem. The start menu really presents the many programs nicely. Keep in mind that many or most of these programs aren't included except for separate purchases. The default browser is Microsoft Edge.4. It's got 32 GB internal storage. My Chromebook has half that and it's surprising how much one can do without relying on internal storage.5. The ports can't be beat for this market with USB 3.0, HDMI - still has two USB 2 ports.6. My experience is this is very good for typing. The keyboard is big and it certainly beats my Chromebook by a lot. I like the way my hands fit on it and that my wrists rest nicely on it. The keys on the keyboard are ok.7. I see that hourglass too much. All the little wait times add up. I ask myself whether the typing comfort offsets the waiting, and I just don't know.8. The screen is workmanlike. I consider it basic when compared to alternatives, but it's not bad. If one is doing some continuing professional education on this device, for example, the screen is just fine.",3,4,5,4,3
1783,"PROS:+ I'm in love with the chassis texture which is nice to touch and hides oil stains to a degree (see Cons)+ Comfortable humanized keyboard, plus full numpad, makes touch typing a breeze+ Speedy SSD with cold boot times of less than 10s (see Neutrals)+ Screen boasts a number of comfortable viewing angles (see Neutrals)+ Removable battery with decent life--a single full charge will yield close to 7 hours for normal computing tasks and up to 5 for watching videos/movies+ Fan is whisper quiet when it kicks onNEUTRALS:* Skimpy storage at only 128GB (250GB would've been much better without pushing the cost much higher), but I guess there's still plenty of room if you're a cloud-happy consumer* Half-size left/right arrow keys--which is a bummer for me since I often use keyboard shortcuts which include those arrow keys and sometimes find myself hitting empty space* Ultra-low profile keys with minimal travel, though it does still have that satisfying click as you type, which require acclimation if you're coming from higher profile keys or mechanical keyboard* No backlighting on the keyboard--I know it doesnt say anywhere that it has this feature, but it doesnt say that it doesnt either...Im just making it extra clear for the curious* While the screen has several nice viewing angles, the colours can get a bit washed out and, depending on what you're doing, images aren't crisp (not the point that it renders this laptop unusable, but it may be problematic if you do a lot of photo/video editing/viewing)* This thing takes its time to recharge requiring upwards of 3-4 hours for a full recharge from 10%* Speakers are what you'd expect from a laptop and get even muddier when you kick up the volume--that said, this is a Neutral rather than Con as this seems to be an area most laptops fail miserably inCONS:- Trackpad and keys are a little too eager to absorb the oils from your fingers/hands, and while it's less visible on the textured chassis, it's still there and slightly more difficult to clean up- Speaking of the trackpad, straight out of the box it was incredibly sluggish and imprecise (i.e. you could be sliding your finger across it, but the mouse stubbornly refuses to move)--I dug around and found the Dell trackpad settings which helped somewhat, though not much- If you hope to install a bit more memory (which youll want to do if youre a heavy multi-tasker), or even swap out the SSD for a larger/faster one, youll discover firsthand how needlessly painful it is to remove the rear panel- This is one hefty beast, not bad if you're keeping it on a desk, but could be annoying if you must lug it around daily- The never-ending bloatware is brutal, mostly due to Microsoft, especially if you set up multiple accounts (it's like zombie software just pops up out of nowhere despite having uninstalled it from the Admin account)NOTES:This is not a gaming machine and never will be no matter how much memory or storage you throw at it. But for the price this isnt a bad starter machine. You dont need to add anything in order to have a spry little workhorse. It may, however, be lightweight for a business machine (unless your business doesnt go beyond emailing, writing a few memos, and basic blogging).Im almost tempted to compare this with myAcer E5-575-33BM, but wont because these laptops are in slightly different leagues. This one is much more lightweight feature-wise though similarly speced. Not to mention, its faster than the stock Acer.This is a great choice if you have a kid still in school or heading off to college (or if youre heading off to college yourself) and you want a no fuss no muss laptop that will get the job done. That said, if you dont mind investing another hundred dollars to have a mini powerhouse, then Id recommend getting the Acer plus memory and SSD upgrades. (Ill leave my link to the review in the comments.)Over time I may update this review to add or note any significant changes. If, however, you have any questions before then about the product or my experiences with it, please leave a comment and Ill do my best to answer.",2,2,4,4,2
1784,"It does not have a DVD driver and it bug at the level of Sound and Image, it is a little defect of the video card ?? I'm disappointed !",1,0,1,2,2
1785,It did not include a charger,2,2,1,2,2
1786,"Before I wrote down this review, I have used this laptop 3 weeks. Acer's Chromebook 14 has a few things to brag about: Its brushed-aluminum chassis and high-resolution display make it stand out among other affordable models, even if other features remain pretty basic.",2,2,5,4,2
1787,The computer dont even start!,3,2,5,4,3
1788,Awesome exactly what I expected best laptop ever....,2,2,1,2,2
1789,"I bought this for my son when he started college this fall. He LOVES it. I got it 2 days after I ordered it. The screen is nice and big, it is extremely light weight, and it is just looks nice.",2,2,1,2,2
1790,So good .,2,2,1,2,2
1791,"Ill start by saying that the Samsung chromebook plus is a great product and I would definitely recommend it. However, I was very disappointed when I received my package and found that the seal was broken and the product itself shows signs of wear, clearly this is not a new product as described. It may just be that it was a display model, but I ordered brand new and got used. I would avoid these sellers if possible",2,4,5,4,5
1792,"Sleek machine, the fastest-booting computer I ever owned and good looking too. Downside is that there's just one usb slot and none for sd cards.",0,2,3,2,4
1793,Bought this for my daughter for Christmas & she loves it! That's all I can say.,3,4,5,4,3
1794,"Very nice gaming laptop,light&thin.I recommned the product for those are searching a gaming laptop bellow 1k.",2,0,1,2,2
1795,Finiky. Does not always connect to wifi. Other than that it is a great machine.,2,2,0,2,2
1796,Bought it for my wife. Very nice computer.,3,2,1,4,2
1797,"Needed a new computer for grad school that could handle some of the modeling programs that my 6 year old computer couldn't because of the graphics card. Nvidia with intel is a nice combo for getting the job well done. The only problem I had was the delivery of the laptop. The package delivery area was under construction and the delivery person left it unattended in the construction zone, when there were signs posted informing deliveries to be put in another area.",1,0,1,2,2
1798,very happy with this computer!,3,1,5,4,3
1799,"Bought for my daughter to play games on. The windows 10 update took all of the memory on the computer. Had to buy an external hard drive and now works okay. Very slow, but gets the job done. I won't buy for this purpose but it would be great for web surfing as long as you don't need to save or download anything.",2,4,5,4,3
1800,"Amazing computer for the given price; theres a coolboost system that you can turn on. If anyone plays overwatch; it runs on 70FPS with the power plugged in and roughly 50C-55C when running with coolboost on. If youre the type to run multiple things in the background while playing games, then I would recommend a 16GB RAM. I found 8GB to be barely enough with only one application open at a time. It is heavier than I had expected to carry it around. If anyone wants to use it for classes and play games in-between, this is more than enough, as long as you dont mind the weight of it.",2,0,3,2,2
1801,Stay with Intel not AMD,3,2,1,2,2
1802,Beautiful color. Large screen. Too big to fit in my laptop bag. The system is very slow starting up snd shutting down and that's with nothing really being stored on the computer. Would hate to see how slow it gets when things are downloaded on it. Returning this one.,3,2,1,4,2
1803,"The device looks great and has a beautiful screen, s-pen, a good keyboard and an OK touch pad. The ChromeOS part if fine but the beta mashup of Chrome and Android is buggy at best. Over time the shiny exterior became scratched and the bottom became just loose enough to no longer feel premium. There is also a flaw that causes the speakers to crackle under load. If you intend to watch a full screen video, make sure you close everything else first. On three occasions while watching full screen videos I had the sound, its very loud and makes you think its about to explode. I really wanted to keep the device but the shiny exterior became easily scratched, the android apps crashed often and the speaker crackle all added up to a fail for me. I returned the Chromebook and paid and almost $90 stocking fee just to get rid of it. My advice would be to wait for the Pro version, let them get the bugs out for a few months or look elsewhere.",2,4,5,4,5
1804,"I love this computer, And the price is far below all other computers with the same specs. Shipping was fast.I will recommend your company and this computer to anybody that is looking.If all that wasn't enough, it is upgradeable to even higher specs should the need arise.I'm a computer tech, self taught and would do the upgrades myself. Thanks for the great product and price.",2,4,3,2,5
1805,Se demor en llegar la ASUS,2,2,1,2,2
1806,Love it. It is fast.light and small,2,4,5,4,3
1807,I need back my money. That is a lie,2,2,5,4,2
1808,"I got this on last March, today I tried to log in and found my key board dose not work. I called their customer service and was told my laptop warranty just expirated, I have to pay 150 to replace the key board. So you just get what you paid for. If you don't want spend 100 per year for warranty, DO NOT expect the quality. Just one year, throw it out! Also, they have worst customer services, you want to abuse yourself, you ahead to buy one!",2,2,1,3,2
1809,"It's a good all around machine for the money. Passmark rates my machine in the 69th percentile in performance for all computers they've tested. The 12 GB memory and SSD disk speeds rate especially high, around the 75th percentile. So booting and loading apps is blazing fast. I just wish I knew more about CPUs before I purchased. This uses a 7th generation I7 processor (I-7 7500U), which rates around the 50th percentile in terms of all CPUs. Quite fast for everyday use, although it rates in the bottom third of the many flavors of Core I-7 processors. But I have some spreadsheets that use computation-intensive simulations that can really benefit from a speedy CPU. I didn't know that an 8th gen Core I-5 processor like the 8250U is actually much faster for heavy computing (I figured any I-7 CPU has to be faster than any I-5 CPU...silly me). And you can get an I-5 8250U processor for only $599 in the Acer Aspire E15 model on this site. It has only 8GB RAM, but it would've been a better fit for me...120% faster spreadsheet processing versus my old laptop instead of the 50% gain this Lenovo gives me. The Passmark website (and its free downloadable software for testing your machine) is very good for learning about different processor speeds, graphics cards and disk drives. Live and learn.",2,0,3,1,2
1810,3 1/2 months old and it will not start. No screen display and the indicator light says it is fully charged. Bought as a Christmas gift. Very disappointed,3,1,5,4,3
1811,"Chromebook has been a pleasure to use (2 weeks) especially the amazing screen quality!The build materials are great, (metal all around) it feels more sturdy than my ipad which seems fragile by comparison.The Chromebook uses Android Apps out of the box, and mostly my experience has been very good. A fee apps (whatsapp for example) says not compatible with this device. I think once all of the glitches are ironed out by Google and a universal app (phone and tablet) version is the norm the Chromebook will easily replace Windows laptops.The Chrome OS although simple, is really really fast! I haven't had any software problems with the Chrome side. At first, I thought the Chromebook wouldn't be too useful but the more I use it, the less I am carrying around my laptop (as others have also stated on Amazon.)Battery life has been very good, and since this is my first tent/convertible device I have to say its a great feature to use. Viewing movies, presentations and Skype are really great in tent mode.One additional area to comment on - the sound quality. Playing music or videos on the Chromebook Plus has awesome sound from the speakers. Im not sure why others are complaining because honestly its one of the devices best features imo.Areas for improvement - Obviously make all Android apps compatible. That must happen and soon.Second is somehow integrate the Chromebook with an Android phone. That would solve the compatibility problem - run the app on the phone just display it on the Chromebook!I think the price is somewhat high, but after using the amazing 4K Amoled TouchScreen for a while - the price will seem reasonable.The entire experience really is modern, light, and surprisingly good. My opinion is try it, the device may not be for everyone but like it or not, its probably the future.",2,4,5,4,5
1812,Granddaughter loves,2,2,1,3,2
1813,"I've had this laptop a little over 4 months and it already has quit scrolling, it's annoying and unusable to me and I'll never use another HP product in my life :(",2,2,5,4,3
1814,"This laptop is EXACTLY what I was looking for. I needed something that was light, sturdy, portable, fast, and good on battery life.Build:This laptop is sturdy with hardly any flex to be found. The exterior of the laptop is metal and looks quite nice. The inside is a premium grade plastic. The laptop is extremely solid when closes and I have no worries throwing it into my backpack. It is extremely light and hardly noticeable on my back. The keyboard is surprisingly nice to use (I had expected it to be bad, but boy was I wrong).Screen: The 13 inch ultrabook screen size is perfect. I used to have a 17 inch display but I do not miss it after having the portability of the 13. I do not have any trouble reading the display. The display gets plenty bright for me in nearly every condition. It is sharp and just all around good looking.Battery: This batter lasts far longer than I ever expected it to. Even on the highest performance settings, I can expect it to last about 4 hours. By turning down the brightness of the keyboard and screen, I can get easily over 9 hours of continuous use of of this thing.Speed: Make sure to get the Intel 8th gen chip. Do not settle for the 7th gen or anything less. The 8th is at least a 40% improvement over the 7 and it shows. This thing is lightning fast. It holds many chrome tabs and programs with ease. I have absolutely no problems with the speed of this device (and I am very picky).Price: Anything cheaper than this will have a significant drop in reliability and build quality. You can get other laptops for cheaper, but I wouldn't. After examining many of its competitors (Dell XPS 13, HP Envy, etc.), I can truly say that this is the best value. Other well known ultrabooks do a fantastic job and may improve slightly over this device, but it will come at a much greater cost.Gaming: Extremely light gaming is doable on this laptop but that is definitely not it's intended purpose. If you expect this to be your main computer as a gamer, you should look elsewhere. Ultrabooks just aren't made for that. You will still need to invest in something with a dedicated graphics card and an i7. I use this laptop when I am away from my gaming desktop.",3,3,3,2,4
1815,"If I could give 0 stars, I would! I dont mind buying refurbished items but I do expect them to come as described. My laptop came completely trashed. I havent even turned it on to see if it works because it looks like absolute junk and it supposed to be a business computer at the front desk that everyone will see. Unbelievable. Do NOT PURCHASE!",2,2,5,4,3
1816,It appears the the keyboard does not work. Will be returning.,3,2,2,0,3
1817,PLEASE PLEASE STAY AWAY.... this was hell! After a 4 days the computer stop working and I lost all of my files I finally spoke to Dell and they advised that the computer was 165 days old. Not what I would call new.,2,2,0,2,2
1818,Great buy for the money!,2,2,3,2,2
1819,"Amazing price for a good working laptop for not only schoolwork use but is ALSO able to handle art programs like Photoshop and Toon Boom Harmony and Adobe Animate, and for playing high graphic games like Overwatch. As a college student and artist, I highly recommend this laptop if you love gaming with high graphics with ease on your free time, creating art and while doing schoolwork. Worth the price and I love it and use it everyday wherever I go and whenever I need it. Great for taking on the go too.",1,0,1,2,2
1820,"I really love this computer. The only reason it didn't get five stars is because the screen is smaller than I was used to. A great laptop, however!",2,1,1,2,2
1821,"Love it! My family has been all into its abilities using Skype Windows Wi-Fi and blue tooth, marvelous!",2,4,5,4,3
1822,I wanted a gaming computer that did not break the bank. I am pleased with the computers performance so far. I have had it a couple of months now and my games perform much better on it vs my old laptop. A big reason I went with this over other comparable models was this one offered a lit keyboard in red. I know some people do not like that it's red but red doesn't mess with your eyes as much at night so I was happy they made it that color. Its bright enough to see the keys but not obnoxious or overly stimulating.,1,0,1,2,2
1823,"This was purchased for our daughter to be used at her school as the school required all students to have a laptop with specific capabilities.First, keys randomly fell off; all but one snapped back on. But the then the body separated in the upper left corner and literally became unhinged. This computer was not even used on a daily basis, and when not in use was in her backpack. We purchased the Asurion protection plan but I don't know if this is even repairable.",1,0,1,2,2
1824,The item was left outside leaning against the front tire of my truck. Good thing there was no rain or snow and no one took it,1,4,1,3,2
1825,"best thing I had in my tech devices, although the pro version would be a good but believe me if you are using as your daily devices it will do the job pretty amazingly, sound is one of the concern as everyone is saying but for me it's perfect. stereo sound. The battery is perfect ...... The screen is beautiful.The best laptop today.delivery and amazon service is a little bit not up to the mark . other than amazon services definitely recommended",2,4,5,4,5
1826,"This laptop is great for the price. Even though it's a Celeron CPU the performance is pretty good because it's a newer generation one. I was also surprised to see that it is quad core. It's at a 6W(Watt) TDP(thermal design power) so the laptop doesn't get too hot.I really like that it's fanless because you can actually put it on your lap without getting third degree burns. I chose this over others because I will never go below 1080p resolution. The screen is a TN panel so it can look washed at the wrong angles but for the price I don't care. I saw some reviews complaining about the touchpad which I don't understand because in my opinion it is really good, especially for this price because I have seen shitty ones on laptops in the 400 dollar range. Obviously we will talk about the elephant in the room which is the 32GB storage which is also non-replaceable along with the RAM. A tip I can give is just either uninstall some junk or fresh install Windows like I did. First thing to do is install all the updates to know how much space you have to work with. Some simple solutions are external drives or flash drives if you need more space. There is one good thing about the storage however, it is an eMMC which is similar to a solid state drive and basically like the storage you use in your phone so it's fast and not a mechanical hard drive. If you are going to buy this laptop you are looking to do basic things with it like watching videos (most of which are 1080p these days which is why i will never go below 1080p). I personally am using it for programming and school work, as well as booting Linux from an external drive. F2 to enter the BIOS by the way.You should not buy this for gaming, video editing, etc. It's thin, light, 1080p, doesn't get hot and makes no noise, all I really need as a temporary solution.",3,4,5,4,3
1827,Sent it back. The computer was not what it was advertised to be.,2,1,1,2,2
1828,"Perfect, light, charge last all day, keyboard is easy to use, size is perfect",3,1,5,4,3
1829,very good love the lighted keyboard. great price and excellent for gaming,1,0,1,2,2
1830,delivered as advertised,2,2,5,4,2
1831,I love how light it is and portable. My only issue is finding a compatible SD card for it. I don't want to buy the wrong one. I posted a questioned about it but never got a response. I wouldn't recommend it at all as a gaming pc. It's great if you just need to use the internet and/or type documents/papers.,3,1,5,4,3
1832,"I purchased a refurbished chrome book and it arrived with a physically damaged screen. There are multiple scratches over a 4 inch area of the in the center of the screen. When powered on, a thin white line is present on the left side of the screen. Item is dirty, was not cleaned prior to shipping. Very disappointed.",2,2,5,4,3
1833,"Pros- sharp QLED display, fast start-up, multi-angle usage is handy, Slim body feels nice and tight. Fan-less. Stylus integration.Cons- Sound is mediocre and speakers crackle sometimes(I believe it's audio translation error, fixed after refreshing page), Bluetooth seems oddly short ranged as well as Wifi connections in comparison to my other devices working fine in ""not far away"" corners of the house. Getting acclimated to ChromeOS is challenging. Not AMOLED, just like TVs ALL Backlight LEDs display bland shadows on dark screened movies/videos (although is still a beautiful display otherwise...)This is perfect for my intended uses. I have a Windows10 on another MSI Laptop that is older but, still more than sufficient for all of my Microsoft needs for business and work programs/apps. I am replacing my Galaxy Tab S 8.4 and HP laptop from 2012.After acclimating to this OS I am enjoying this device a lot more. There is a learning curve depending what you are used to. This is lightning fast as far as powering up to using any app quickly. I do like that. My other devices seem sooo much slower to start up now.",2,4,5,4,5
1834,"Am I just got too bad luck? The first one I got had two dead pixels on the screen. I ordered a replacement and found a dead pixel on the screen as soon as it was pulled out from the box. Then the 3rd one came out without dead pixel but a scratch on the screen. I'm lost, I don't know if I should try it for the 4th time.Update on 5/17:I changed the rating from 1 to 4 stars. I ordered the 4th one, and finally this one came out as perfect. My kids have been playing on it for couple days, no problem so far.",2,4,5,4,5
1835,"I bought this small laptop for travel, but fell in love with how fast it works. The drive is so fast at boot up. I use it as my primary laptop now. Will most likely try to switch out 256 drive for a 512 in the future for more space.",3,2,3,2,4
1836,No problems with this laptop. And it doesn't come with a bunch of unnecessary preloaded software that you have to purge! Recommend.,2,2,1,2,2
1837,Excellent choice. I like this laptop. It has a cool design.It is just what I needed.,1,0,1,2,2
1838,The computer is pretty new to me. You can not tell it is a refurbo one. The configuration is good enough for daily use. And the price is incredible,2,2,5,4,3
1839,"I love this, computer. Right now I'm testing it's performance, but right now everything is working fine. Recommended. I'll update if something change.",1,0,1,2,2
1840,"Received product just yesterday and began Windows 10 updates. After 24 hours, it is now stuck at 99%. The response from MSI customer service to my inquiry was either to start over again or (paraphrasing) go tell Microsoft. Very disappointed. Also, if this matters to you, the comments about finger prints easily marking the case are true. I am returning.",2,0,1,2,2
1841,Perfect little laptop for a student on the go.,2,2,5,4,6
1842,"I got this for my grandkids. I was hesitant at first and was leaning more toward a conventional laptop. I've been setting the chromebook up and playing around with it. Now I'm thinking that when my iPad needs replacing I'll go with a chromebook myself. This particular model is great, especially with the rotating screen. Fast, lightweight, metal construction. Seems very well built.",2,4,5,4,5
1843,Brand new laptop and within the 1st 2 days of use the mouse did not work,3,4,5,4,3
1844,"The computer, the speed is great. But I despise windows 10. Also, I have returned it because it advertises a CD/DVD writer, but it not only does not have a writer, but does not come with a DVD or CD player. I have a ton of software that I have to load onto it, that comes with CDs/DVDs so after spending days setting it up with my preferences, I begin to install software only to learn that I don't have a DVD/CD rom. Also, Windows 10 forces you to create an account to log in with. It is annoying.",2,3,1,2,2
1845,Fan was making noise.,1,2,1,2,3
1846,"I got this chromebook for my daughter. I have not used it, but my daughter loves it. I am happy with the purchase.",2,4,5,4,5
1847,Very Good product. It would be amazing if it has USB 3.0 and Dual Band WIFI. It doesn't have AC band.,2,2,0,2,2
1848,Just As I expected,2,0,1,2,2
1849,"Great screen, and given that Android apps are available I can now use almost all apps that I normally use. The only two things I did not get to work are vpn (to connect to my work) and some statistical software that I use that is only available for OSX or Windows. But for all Office apps, ftp, etc I have adequate replacements or the original itself.Very light and hip; the keyboard I am less enthusiastic about - it feels flimsy, but I am used to a IBM/Lenovo keyboard from the T450 series.ARM processor is good enough to have a decent amount of tabs/apps open (I normally have max 8 or so, I don't have 25 tabs open at the same time), and all the Android apps that I tried simply work. Also a bit cheaper than the ASUS competition.The pen is a nice touch, but thus far I have not really used it much.",2,4,5,4,5
1850,I was hoping this one had lighted key board keys like my last one but other than that it is very good. I'm glad Lenovo fixed their wireless software. I had some issues getting rid of trial software I didn't want and replacing it with what i did want but that was resolved by Microsoft once I got an agent who recognized the issues. I am enjoying using it for my many computer chores.,3,2,1,4,2
1851,Product works great but item had more wear and tear then advertised especially on the screen in which the product description completely left out.,3,3,5,5,6
1852,I love it ! It works like a dream . And i love the design of it and the fact that its touch screen . I only wish there was more information on how to start the free year of Microsoft because when i emailed them about it they still couldnt provide any info . I also wish the hp warranty was longer .,1,1,1,4,1
1853,Best thing I've ever bought on amazon. Beats the crap out of my friend's gaming DESKTOP he built for the same price.,2,0,1,2,2
1854,sucked only used it for 1 week then it wouldnt turn on properly it went on a loop,3,1,5,4,3
1855,"in general it's fine, but it has two things: the battery lasts nothing and when it's time to play it's time to connect the charger so the fps run well",1,0,1,2,1
1856,I bought laptop Dec 2017. Been out of town and didnt open til a few days ago and getting info input. On the 3rd day It wont even turn on. This is junk!,2,2,0,2,2
1857,"This is by far the worst computer I have used in the past 20 years. It doesn't come with Microsoft office, this is why this laptop is cheaper. The product spec claims up to 3.4 Ghz, when you open the task manage it states it's a 1.6 Ghz, far cry from 3.4 Ghz. I bought this laptop to do word, excel, surf the Internet and read e-mails. This morning, it took about 5 minutes to open an excel doc. The fan always runs like crazy and the fan is loud, I can't figure out what is going on in the background. I buy a lot of items from Amazon and I have never written a review, basically because I've always been satisfied, but not this time. I will never buy a PC/Laptop from Amazon again after this experience. I will buy it from somewhere I know exactly what I am getting, I can try it out and have it supported.",3,2,0,1,2
