index,review,cpu,graphicard,hardisk,ram,screen
1876,"This computer sends me a message that there is an upgrade. Then its asks if I want to upgrade, it may not compatible with my system. Don't the company know whether the upgrade is for my computer? Not feeling this laptop at all. It has shut down for not reason and I've had to reboot the system.",3,2,1,4,2
1877,"Light, good size screen, fast, and reliable!",1,2,1,2,3
1878,The color on the device is fading. Need to return to the manufacture for a replacement.,1,2,3,2,4
1879,I bought this for my 14 year old son who absolutely loves it.,3,4,5,4,3
1880,"Great price, great features and a good looking laptop!!!",1,2,1,2,3
1881,The M key popped off during initial setup. Amazon is 2-day shipping me a replacement. Will update again when the new one lands.,1,4,1,2,2
1882,I would like to review this laptop on my YouTube homepage. My name is Felicia. My YouTube homepage isFeliciastuddard. This laptop is really fast for me.,3,1,5,4,3
1883,I was so excited to get this notebook but after getting yesterday (Jul 5th) I am greatly disappointed. It is NOT a touchscreen even though the details say it is and it won't add my Bluetooth headset. I do not recommend this notebook at all. I feel like I was deceived by false advertising.,3,1,5,4,3
1884,was a cool little laptop but mine was defective left speaker rattled either probably was not sautered in right or was blown returned it refund was quick and painless which was good,1,0,1,2,2
1885,"Awful computer, crashes constantly doing simple tasks like browsing or watching Netflix. I've had it 2 weeks and I'm looking for options to return it.",2,2,1,3,2
1886,"I've had this chromebook for about 6 months now and I am definitely loving it each day. I was on the bandwagon of chromebooks in it's early inception a few years back and it turned me off at the lack of features that were included. Now, you can do almost everything your macbook pro, surface tablet or regular windows laptop can do. The size is perfect for travel and I like how you can still access many of the applications and tools you need even without the internet. I read books and magazines on this when I travel all the time. Oh, and thats the kicker. With it being a convertible, it makes it so much easier to read on it. You can hold it in your hand, set it on as a regular laptop or even invert it as a triangle. The bonuses that come with it are great as well. The extra google drive space, if your into music then google music has a great promo but more recently, it has a great Netflix offer. Free six month subscription. I would have never gotten Netflix if it wasn't for this offer. I'm already an Amazon Prime member so I didn't see the need to have both.",2,4,5,4,5
1887,Never buying another Samsung product. I purchased this shortly after it was released from Best Buy. A section of the screen goes dim occasionally (opening/closing adjusting angle) and the right USB-C port stopped working. Customer support is terrible and looks like I'm going to be without a computer for a few weeks until it's repaired.,2,4,5,4,5
1888,I got this for my dad and he has been using it for a few months now without issues. Runs good and was very easy to set up for him.,2,1,1,2,2
1889,"excellent computer for the price, absolutlely no fan noise as other reviewers have said, will update if any problem comes up",3,2,2,0,3
1890,"Great computer so far! Lightweight, streamline, works quickly, great screen. Very happy so far. I do wish the keys were slightly more raised, but I will get used to the new keyboard I am sure.",3,3,3,2,4
1891,"Fantastic laptopp, I dualboot Ubuntu and Windows and it is such a great machine, especially if your'e in school like me.",1,4,1,2,2
1892,"Good value for price. Took a while for updates. Unfortunately, had to return as machine gave BSOD before I could gift.",2,4,1,2,2
1893,"Well, if you plan on watching youtube or the internet in general, then also plan on it freezing for about 15 seconds. Then it will start beeping, blackscreen and go to sleep randomly. This has to be a manufacturing error because it's pretty ridiculous how often it happens. No other computer that I've owned has done this. Now I'm in college and need a computer to write on. $800 typewriter... (1/10Before the glitches started happening, the thing was about a 3/5 for gaming. It gets very hot BUT is very quiet. The graphics aren't anything special. (i5 with 4 gb dedicated graphics) (4/10The keyboard is kind of annoying in the fact that it dims at the right time to not see anything. Once lit up they look nice. (7/10The speakers are trash. ""subwoofer"" is related directly to bass. The bass is nonexistent, so that's a complete lie. It's about as loud as your phone plus a little. (3/10If you have bigger hands I feel this keyboard ( for typing) is suited more for you. some laptops in the market have tiny keyboards where you press ""caps"" for an ""a"" which doesn't happen with this one. (+5Just because the glitch freezes started happening I have to give it 1/5 stars. The machine must be functioning properly for me to give it anything above that.Total 20/40 = 5/10 before faulty glitchEdit...The ""e"" key just fell out. 1 month and a couple days after I bought it. Can't send it back. No warranty. This is so pathetic. Don't buy this POS",1,0,3,2,2
1894,"It's good, not what I was looking for, I could not hook up my printer to it.",2,2,5,4,2
1895,The quality of this Chromebook feels good. Nice weight for the most part. I thought I could be happy with it. But turned out to be a lemonWhat I did not like:1) the touch pad seemed quirky.2) outside scratches way too easily.3) stopped working after three days.The thing stopped taking a charge and would not boot up.,2,4,5,4,5
1896,I do not care for Windows 10,3,1,2,4,2
1897,"Arrived on time, well packaged and as described. Works great for everyday home use.",2,2,3,2,2
1898,"Very good! It came 3 days early, its fast. It downloaded all of my games in only 10 mins! I was on a 1000 budget and looked around forever until I found this beauty. The only bad thing I have found so far is the fact of the battery, it doesn't last that long but it is average. Still, if you want a fast and amazing computer get this one.",2,0,1,2,2
1899,"If you want a FAST pc, buy something else, but for a basic workhorse, you can't beat the value",2,1,2,4,2
1900,"Love the stylus, make the touch screen worth using! Nice and quick when using a normal (5~10) number of tabs. It does take a moment to get up to speed when booting into a heavy chrome session or google sheets, but that is to be expected.",2,4,5,4,5
1901,"Decent overall. 95% of what I do is just writing/word processing using Scrivener and google docs. On Scrivener, the words look slightly fuzzy. Maybe this is the thing with the screen not being amazing, but it's fine enough for me. Words and images look sharp and fine enough to me when web browsing or with other programs.This has twice as much memory as my old HP stream and a bigger screen (14 inch vs. 11 inch), also programs are working better with Windows 10 then the Windows 8. I can now sync my work with Google docs which did not work with Windows 8. I would have preferred to get a Chromebook but needed windows for Scrivener, and I wanted to spend the minimum possible--this fits the bill. I also like that this laptop is thin and lightweight for the plane. Hope it proves sturdy enough.One annoying thing--the power key is exactly where my old delete key used to be, and I use the delete a lot when writing. The delete key is tiny so I have to stop and look for it. A few other minor issues of getting used to a new keyboard. The computer itself runs fine.The only thing is the power cord is cheap. It will barely connect then it doesn't, and it won't stay plugged in. It's the cord that's the problem, not the computer itself. The cord for my former laptop fits in tight and charges fine (thankfully!), but as I'm passing that laptop onto a kid, I still need another cord. Apparently I will have to call the manufacturer and deal with that, which is a pain. Hopefully they will send me a better cord.",3,4,5,4,3
1902,So far Im thrilled with this purchase and the delivery was early!,2,2,0,2,1
1903,"Great laptop for a great price. Fast processor, big screen.",2,2,5,4,2
1904,"I am happy with this purchase and so far zero issue with it. I enjoy the red back lit keys and has the F1 through F10 keys as well. It fired up quickly. The few games I play runs great (Empyrion is one I play most). Load time was quick. The graphics very nice too. The laptop fan settings was nice to have access to set the speed. You have full control on alot of stuff from turning on or off the onboard camera, microphone, wifi, and Bluetooth. It comes with Norton Internet security although not a big fan. I will use for now. Otherwise I would buy another MSI laptop again. The company I bought it from shipped it fine and I wish they would use more packaging stuffing it it's box. I did not receive it damaged nor the boxes it was in. Updates as the weeks progress.",1,0,1,2,1
1905,"Great laptop! Plenty of memory, loads pages quickly and was easy to set up and add my printer. Planned to buy a tower with monitor and keyboard, but this fits my needs much better. Light weight and has a DVD player too.",2,1,1,2,2
1906,This is a lemon.....very little memory............no room for updates (windows 10)It won't boot up after only 2 1/2 months!,3,4,5,4,3
1907,"Hi: I checked item described by seller as ""no"" for the following reason. The computer system was described as tested for functionality. But this is not a functional computer/system because the system cannot handle the Windows 10 OS. When I first received this computer and set it up I added Google Chrome, a Libre software package and my Samsung printer and of course set it up wirelessly with my modem/router and it worked. But as soon as the first window update occurred I starting receiving disk nearing storage capacity messages. I have had the computer now for about 1.75 mos and I have repeatedly received disk at capacity messages that tell me to save my work immediately, close and restart the computer and delete enough files from storage to free up adequate space for the system to function. I moved all of my personal files to my MS One Drive and cleared out anything pre-installed non-essential programs. Within little time it again reached the disk capacity. I have come to the conclusion that I will shortly be unable to use the computer at all, so I am returning it. Why was a Windows 10 OS put in a computer that had inadequate storage for it to run bare bones. This system might work fine with a Chrome-book OS but certainly not a Windows 10 OS. The configuration of this computer is defective. I should not be charged a 15% restocking fee and the personal cost of shipping to return the computer to Amazon.Frustrated and Disappointed in Minnesota.",3,4,5,4,3
1908,"Came with no charger, how do I know it works if I can't turn it on!",3,2,5,4,3
1909,"I received my Dell Inspiron Gaming Laptop - 15.6"" Full HD, Core i7- on Jan 12, 2018I've used it for 3 months and the device doesn't work anymore,From the beginning I had a problem, I created my personal profile and 3 days later when I turned on the computer and tried to log in it didn't allowed me anymore, it said that the system couldn't access anymore to the profile, I loosed important information with that and I had to create a new profile and install everything again, I couldn't recover my information.After that, the device worked more or less good for the next 3 months, I really only used it for web surfing and to listen to music.A couple of weeks ago I was ONLY listening to music, then I stop to using the computer for a couple of minutes, and when I tried to use it again it showed that the computer was starting a recovering process that never worked, the system failed.Now it only shows a black screen that says Boot failure on Device.Also the battery of the computer last at the most 1.5 hours, even if it was full charged and the device is new!!This has been the worst computer in my life.I request my warranty, how is it possible that with only 3 months this expensive computer doesn't work anymore?I used the computed always in a correct way, I read the devices manual before open it and start to using it.Im always very careful with my devices, never had an accident, no damages from my part.It was very clear from the beginning that this device had something wrong, it's evident that the computer has some hardware manufacturing defects.I need and urgent answer and warranty.",1,0,1,2,2
1910,Good Quality,2,2,5,4,2
1911,Still learning all features and use it almost daily,2,4,5,4,5
1912,"It is a great laptop for its price. Although it has some annoying flaws:- The battery of the laptop isnt 9 hours long! it luckily supports 4 hours turned on.- It always stops and it just freezes. I have to wait until it starts to run again.- It has a pretty sensible screen. By this I mean if you touch the screen with your finger, it leaves a mark very difficult to take off.Even so, I dont regret a bit having purchased this laptop. Great price!",2,2,1,2,2
1913,Got this for my wife and she absolutely loves it.,2,2,5,4,2
1914,Was as expected.,3,2,1,4,2
1915,"This is the worst computer I have ever come in contact with in my life. It freezes everytime I plug in my external hard drive and a minimum of 5x while I'm working.my music constantly freezes, movies freeze. I can't get anything done ever. Unfortunately, I live in Swaziland and I cannot return it and I cannot get another computer out here so I'm stuck. I suggest customers spend a little bit more on anything but this computer.",3,1,5,4,3
1916,"Great size, plenty of speed. My only criticism, so far, is that a couple of the keys have come loose.",3,1,5,4,3
1917,"We have several tablets in our family, but this is actually the first laptop we have used in a few years. The Microsoft Surface Laptop combines some of the best features of a tablet, such as touch screen capability, thin and lightweight portability, and features like facial recognition software, with some of the dedicated laptop features that I have been wanting for a while, such as a permanent keyboard and touch pad. At less than three pounds, this really is a remarkable unit that boasts the power of a PC with the footprint of an iPad Pro.There are a few features here that I especially appreciate, such as the surprisingly soft textured keyboard cover that I was not at all expecting. Not only does the speckled gray color blend nicely with the laptop exterior, but it's easy on my wrist and fingers when typing or scrolling along the touch pad. Beyond the keyboard, which is much sturdier than the portable Bluetooth keyboards that I have used with my iPad over the years (that consistently fall apart after a few months), this responsive touchscreen works just as well as my iPad Air 2. It's very easy to shift from keyboard to touch pad to touchscreen depending upon what I am working on or trying to accomplish.Although I have not used many laptops in recent years, I found this unit to be very reliable and on point based on my knowledge of what is available in the market. The 8GG RAM makes this unit quite fast and responsive--in fact one of the best I have encountered on a PC. As with most modern laptops, the hard drive is solid state which allows for greater ease and reliability when travelling. The drive has 256GB which holds plenty of video, music, and document files. I use this to supplement my larger desktop computer at home, but it is perfectly functional and has the capacity to serve as someone's primary or only PC on a regular day-to-day basis.I am in a unique position in terms of brand loyalty because I have almost excessively been a Microsoft user in terms of computers while at the time only really using Apple mobile devices. There is definitely a convergence of styles here with this laptop. In fact, just looking at the white box with its minimalist, streamlined design, I could have sworn I was opening an iPad Pro or something similar from Apple. Even the charger is somewhat reminiscent of an Apple unit (although in black). If you are traditionally a MacBook user, I think you will find plenty to like with this Surface Laptop. All in all, I was very impressed and will make good use of this at home, in the office, and on the go.",1,2,3,2,4
1918,Works great and no issues... Perfect for our children!,2,2,5,4,2
1919,"no os, or inoperable",2,2,5,4,3
1920,Got exactly what I expected and performs flawlessly. The SSD makes a huge difference.The i5 compares to last gen's i7 at a fraction of the cost.,3,3,3,2,4
1921,Love it so far,2,4,5,4,5
1922,This laptop is a total waste of money. It couldnt come on after about 2 months of use. I gave it one star because of the lovely design and color. I totally regret buying.,3,1,5,4,3
1923,"Wifi quit working after 3 weeks. It would shut off and it was a pain in the a$$ to get it turned back on... then it would shut off again. Fortunatly I had not passed my 30 day period, so I returned it. Too bad Dell screwed up on such a simple issue. I really liked the laptop, but functioning wifi is essential.",1,0,1,2,2
1924,Got this for my boyfriend for christmas. We opened it early and it looks and sounds amazing. It works perfectly. Has tons of space which is what he needed. It really does have HD visuals. Would buy again without a second thought.,3,1,2,4,2
1925,"This laptop is gorgeous! HP should advertise this hidden gem more, it's a handsome laptop with competitive specs, and a budget price.",2,2,1,2,3
1926,"Great price! No instructions on how to activate Windows 10 Pro.. After install Windows says the software was not activated. Activation on bottom of laptop had a Microsoft stamp over the first several alpha numeric characters! Took me some time to figure out that if you were real careful, you could scratch the seal off and recognize te remainingactivation code. Even the tech people at Amazon didn't know this. Very annoying!",2,2,3,4,3
1927,"Great Laptop for it's price, fast and effective, really silent and sleek.",2,2,1,2,0
1928,"Don't waste your time with their PCs. They have good options but terrible design, but parts and no reasonable support. They have terrible keyboard and GSU problems now! You can almost be guaranteed you will have problem with keys not working while it's still under warranty. You will have to send your PC to them, bouncing it across the country with UPS drop kicking it along the way and back, then you will get it back with the same problems occurring! Who wants to put their new PC through all this? It becomes a perpetual problem and you will never get everything resolved or want to keep sending it back, so you may put up with problems because of it. This is no way to spend time or money on a product when the people servicing it just DON'T CARE!! STAY AWAY!",2,0,1,2,2
1929,Exactly what I needed for web browsing and email. Screen is huge and crystal clear. Love it!!!,2,2,5,4,2
1930,"Received my laptop today, and it's defective. Returning it and not buying again. Amazon was great is the returning/refunding process though.",3,1,5,4,3
1931,Nice laptop. Really love it,3,1,2,4,2
1932,Good so far,3,4,5,4,3
1933,Just ignore the bad reviews this laptop is awesome for its price,1,0,1,2,2
1934,"Wanted a mid-range, working out of the box gaming laptop. Got what I wanted and 1 month in, no complaints.",2,0,1,2,2
1935,"Very well balanced at this price range, laptop starts really fast thanks to SSD.",2,0,3,2,2
1936,wifes compute and she is happy need I say more,3,1,2,4,2
1937,Este tipo es un ladron,3,2,1,2,2
1938,I bought it for a present and she is delighted.,2,2,1,2,2
1939,"DO NOT BUY THIS LAPTOP. It does not run like it's supposed to. It is definitely not a ""business"" laptop nor a laptop I would recommend. I have been an active user of ASUS products, but this feels like an imposter to the company. The laptop stopped functioning properly only two months after its opening. I tried to sum it up to Windows 10 being the issue, but it is simply due to the fact that this is a poorly and cheaply made machine. It runs very slow and comes loaded with crap on it. It's shell is plastic and bends and creeks when used. It feels like a dollar store toy, it works, but it's not the real deal. I almost want to assume that this is a gimmick and ASUS didn't make it, but sadly they did. The ratings for this laptop have gone down from when I first bought it. Save your money and buy a better ASUS laptop, this is no way shape or form a ""pro"" laptop. Actually I recommend not buying computers from amazon due to the fact that they have a lot of issues with cheap stuff like this. If you search this laptop on google, you'll barely find anything on it. Just shop more and don't stretch your dollar for this crap, spend it on a functioning laptop.",2,2,1,2,2
1940,"The Ideapad 320 sells at ""Big Box"" stores for $199, and it does a good job at basic tasks such as taking notes in class, preparing Word documents, doing emails and watching Netflix. It does NOT have the power for games or video and photo editing.As with many Windows 10 computers in 2018, initial setup is a pain. It takes about 18 hours over a three day period to download and install an endless series of Windows 10 updates. Then, you must run the Lenovo software update program and install a new BIOS. And, finally, because of a Windows 10 ""bug"", you must disable the option to use a PIN code to sign into Windows because the PIN code sign in option locks the CPU at 100%, turning your computer into a paperweight. To fix the bug, you press F2 when start up begins. On the BIOS menu, go to the security page and press ""disable"" next to ""Intel PTT"" to turn off PIN code sign on. Restart the computer and sign in with your full Microsoft Windows password.Next, a Windows bug built-in to Microsoft Edge causes problems with long videos. Install the Chrome browser to watch Netflix and other videos.After setup is completed, the Ideapad 320 does a very good job for basic tasks. The non-glare screen is great for working on documents.",3,2,1,4,2
1941,Good quality but a couple of buttons stop working after a month of use,2,2,5,4,2
1942,I gave it to my son who is going to school. Because of the compact and size I will probably buy one for myself later on. It seems to fit his needs,3,4,5,5,6
1943,Product lasted 4 months keyboard quit working ! Buyer Beware!,1,4,1,3,2
1944,Great product product,0,2,3,2,4
1945,"So far, so good. I have had desktops all my life, and this is my first laptop. I am not a good judge of laptops. I like the keyboard, and I like that the laptop feels sturdy. I don't mind the extra weight--better than a flimsy computer.",2,2,3,2,2
1946,"It was okay, but I was not prepared for the difference between the Chrome OS and Windows. Ended up sending it back.",2,4,5,4,5
1947,The computer functions as expected. My biggest complaint is that I ordered Windows 7 and received Windows 10.,2,2,3,4,3
1948,good one,3,1,5,4,3
1949,"The GPU is giving rendering errors frequently, but it may be a problem on nvidia's side rather than ASUS. The specs on the laptop are good, but the mechanical harddrive is incredibly slow.",2,0,1,2,1
1950,"Poor quality, sent the computer back",2,2,1,2,1
1951,"Where to start, this laptop had so much problems it gave me a frigging headache. First the Windows update 1709 issue and so many other updates messed up the laptop and I couldn't do anything on it. Second the NVIDIA drivers or the hard drive it came with was damaged or something on arrival so I couldn't play anything or do anything. Third, Windows and Dell support couldn't do anything helpful, and this laptop wasn't as fast as advertised from the webpage. Thanks Dell and Amazon for a crappy laptop for over 500 dollars!",1,0,1,2,2
1952,"I bought this computer for my son for College, it was delivered to him on August 30th. It is now December 24th and the screen decided to go out on half of the computer. What a piece of junk! I would say that this thing was basically a disposable throw away. Never again will I buy anything like this. Very disappointed and not something I needed to happen at Christmas time. Don't have the money to keep replacing computers.",3,2,5,4,3
1953,"This is a great product,with great specs at a great price point!",2,1,1,2,2
1954,"When it comes to technology I'm not someone who has to have the most expensive, top of the line, best of the best of every component to be happy. I understand that compromises have to be made to bring a price down to a more palatable point. What makes me happy is a reliable machine that efficiently runs what I need/want it to without major issues or headaches at a decent price. I am very happy with this laptop.",1,0,3,2,2
1955,"This is my third Chromebook since 2013 so I'm comfortable with the ecosystem and knew what to expect from Chromebooks in general - if you haven't used a Chromebook before you should do a little research first. My review is aimed at people who may want to trade up to this more expensive device.The first surprise with the Plus is how small and light it is in comparison to my previous Samsung and Toshiba devices. This really is aimed at a more premium market and deserves the higher price given the build quality. In tablet mode the device feels a little bulkier but still works well enough. I also have a very svelte Sony Z4 tablet but now find myself reaching for the Plus as often as that Android tablet.A great feature of this device is how well the Android apps work. I was expecting them to be a bit flaky but my usual apps e.g. Flipboard work very well (I switched to the beta channel so perhaps that helped). If you're interested in the Plus or Pro you probably watched the Verge review in early Feb and are aware of the stability issues running Android apps on the Pro but this is very far from the experience with the Plus.Apart from media consumption, I use this device for small-scale development tasks on remote servers via ssh so a good keyboard is important. This is not that keyboard. The single most disappointing aspect of this device is the cramped keyboard, the small keys with very short travel. It's an unpleasant experience even typing this much. For work I use Das keyboards so I am a bit spoilt but my previous Toshiba & Samsung chromebooks had more reasonable keyboards.The screen is amazing. The screen is amazing. Repeat. You really have to see it for yourself but do believe other reviewers when they praise the stunning colours and resolution. Although I'm never going to use the included pen much, it does work well for highlighting in presentations.In tablet mode, everything works well but don't expect that the experience will be as good as a dedicated tablet like the Sony Z4. The difference is that you can hold the Z4 in one hand for extended periods without feeling the strain, something which isn't really possible with the weightier Chromebook. The Plus is more suitable to sitting down with the device propped up on your knee. Less portable but still very useful and in this mode you really appreciate that gorgeous touch screen.All in all, if you are looking for a device to use casually as a tablet and still be able to get some work done then this device will delight you. Obviously you need to know the pluses and minuses of Chromebooks in general and expect that Chrome/Android integration is not perfect but with that caveat in mind, you can expect great things from this device.As a small aside, I imported this device to Ireland and the delivery was fast with all import duties paid at the Amazon checkout. You will need a converter for the American plug but luckily I had one at home and they aren't hard to pick up elsewhere.",2,4,5,4,5
1956,"Got this on sale for $650 at my local microcenter. Was looking for expandable ram and quad core i5, this happened to be the heapest option for what i was looking for. Its a great machine, fast and smooth, havent had any issues so far. Its light and easy to carry, Its made of plastic with a 1080 display, the screen has some good viewing angles.The ram is supposed to be easily expandable(pull off the back and you can plug in your card) comes with two slots, one for the 8gb and a free upgrade slot.One of the biggest reasons i like this is the facial detection feature built in. Just turn on your laptop and look at the screen and your in. No messing with passwords or fingerprint sensor, its really fast like the password isnt even there.Only concern is the fan kicking in and machine getting pretty warm (79c), hoefully it doesnt become too much of a problem, but ive had this machine for a few weeks now and has only heated up twice. This is my first dell machine and its actually been one of the better laptops ive used. I would recommend buying this.",1,2,3,2,4
1957,"Literally the best laptop I've ever owned the 16gb of DDR4 Ram and Quad-core processor makes it very fast at multiple demanding programs like Adobe Creative Suite applications, Sketch, and so much more. I'm happy so far with this machine, HP did a great job with this one.",2,4,1,0,2
1958,It is slow but works well once it gets going.,3,2,1,4,2
1959,"This PC SUCKS I should have known windows can't run on a lightweight machine. After updates and deleting bloatware has 11gb free. Couldn't run Facebook, 2x YouTube, amazon, and two other websites at the same time. And normal sized SD cards stick out the side of the PC over 1/2inch.",3,4,5,4,3
1960,Purchased this for. My daughter and she. Truly likes it and it's different from. Everyone elses.,3,2,1,4,2
1961,Bought this for my college daughter. She is happy with it. Fast speed and smaller for easier carrying. Just what she needed for school.,3,4,5,4,3
1962,"I dont have alot of experiences with laptop, but my 10 year old laptop is better than this one. I only had this laptop for somewhere around 4 months and it crashed. The only thing i use this laptop for is just games, thats it. I dont even play any heavy or expensive games on this laptop. If i cann give negativve stars on amazon i would.",2,0,1,0,2
1963,"I should mention something I just realized. When you tap the trackpad it is very noisy, a big click sound. So is you are next to someone that could be annoying for them.Good basic travel computer.; Reminds me of my ACER Chromebook. More silver than gold. Light. Had to update windows because some apps did not work initially. Nice size keys. Accidentally resizing the keys because of the touchpad happens more than i would like. Can run Netflix in SD off my home internet. Cannot handle the conversion to HD I guess, the chip is not up to streaming HD fast enough. Ideal for use on an airplane. I have a Mac Air and other laptops but i am paranoid about losing them or having them stolen when travelling so a simple basic computer for work and a little entertainment that is only $200 at risk is great. Can't run multiple intensive programs smoothly, of course. It looks nice. Doesn't feel cheap or flimsy. Chrome works OK.It is not worth more than $220 max though. Certainly not $400. You will be frustrated by how slow it is unless you get it at a good price.",3,1,5,4,3
1964,Excellent chromebook laptop. The best part about it is how quickly it loads up and how fast it is in general. Really happy with it.,2,2,5,4,2
1965,Love the laptop started off slow but I'm satisfied with it.,1,4,1,3,2
1966,This laptop is fine for my needs. The three 3.0 along with the one 2.0 USB ports AND DVD drive were selling points for me.,2,2,1,2,2
1967,what I expected,3,1,5,4,3
1968,Awesome unit!!!,3,2,5,4,6
1969,"10/10 recommend. Dont ask, just buy it if your ultimate necessities are one highly budget, slim and slick, speed-okay, compact laptop. I will say this is the highest ratio of value and price. trust, go for it, you wont regret.",3,1,5,4,3
1970,"Can't beat the cost-benefit ratio, on this elegant, functional business laptop, which delivers solid heavy-duty work performance all day.",2,2,1,2,2
1971,"The E200HA has a lot going for it. Good looks, insane battery life, passable performance from a quad core Atom (no longer a curse 4 letter word) for most people with light usage, along with a gorgeous screen. Where it falls down is the RAM limitation of 2GB (Soldered, not upgradable). Nowdays, most modern webpages have so many ad pixels (IE load WSJ.com on this vs any laptop with decent integrated graphics and 4GB RAM) it can cripple a web browsing experience. Storage in this day and age aren't an issue with cloud storage (Office 365 helps a lot here) or expanding with a fast MicroSD but at the end of the day I wanted to love this with its 8-10 hour battery but its just not a very productive device. For $125 a Lenovo X220 with a Core i5 and 8GB of ram used will run circles around it and the battery, CPU, RAM, and several other components are up-gradable or replaceable.. Its just not as sexy or light. I'm ok with that.",3,1,5,4,3
1972,"For the Price you cant beat this Machine! Max-Q Laptops are usually at least $1600, this model does it for less. Even at 100% load on GPU/CPU temps never passed 60. Machine is very quiet. The cooling is very efficient. The machine is stealth black with red accents thatYou don't pay the i7 tax. For Hyper Threading and .2ghz in Turbo Mode. Not worth paying $200 for 10% improvement is certain programs. Save that money and get more RAM.Build Quality is Premium. Just from holding it you can tell its a High End Machine.",1,0,5,2,2
1973,"I honestly thought that it would come with problems on the contrary it didn""t and my laptop works great.",2,4,5,4,5
1974,"I actually just bought my second one of these. I just got it fired up yesterday and loaded it with all my programs, so far so good. I bought one from the same seller earlier in the year but it was stolen while traveling. I liked the old one so much that I bought the exact same one again. Both times I got exactly what was listed on the specs and both computers showed very minimal wear, seemed almost like new.At this price I feel you kindof can't go wrong, and with all the money saved I just bought the 3 year protection plan so if something does go wrong Im covered.Like I said I only just got this one up and running up a couple days ago but so far so good. The other one I was using for 4 months while traveling in Asia with no problems before it was stolen.",2,4,3,2,5
1975,"I ordered the 17.3"" version and all I can say is simply I am in love! this is my new baby lol. The finish is very fingerprint prone but is very beautiful if kept clean.I love the feel of the keyboard and touch pad. screen is beautiful also.. I can't find any fault in it... Hope it lasts me for a long time.",2,0,1,2,1
1976,"it is 1050, not 1050 Ti.product received is not what you expected.hope someone from Acer can explain this",2,0,3,2,2
1977,"This is an edit of my original 5-star review, below. I've now had the notebook for just over a year, during which time I used it as my primary laptop. I noticed some flakiness with failure to boot up once or twice, which apparently resolved itself each time, and otherwise didn't notice any real issues. However lately it has been working very slowly, and now it seems to have died for good. It simply will not start up, even though it's getting power. No way to do a hard reboot, as the battery can't be popped out and in again as on most laptops. No install disk, no instruction manual, and unless I take it for repair or delve into its innards myself I can't see what more I can do with it. I can't complain too much, since I only spent $200 on it and it's given decent service until now. But it would cost more than I paid for it to take it for a professional repair, and unless it again spontaneously recovers I suppose I'll have to write it off as a cheap (but cute) piece of junk that cost me, on average, $15/month for its year or so of service. It's mostly the inconvenience of having to scramble to come up with a replacement on short notice that annoys me. I'd still recommend it if it were available for the same price I paid for it, but it looks as though it's doubled in price since I bought it. Pro: great portability. Cons: small screen and no internal disk drive, not dependable. After this and other disappointing QC experiences with ASUS laptops, I'm going back to ACER.Original review: I travel abroad frequently, so it's important to me to have a decent basic laptop to carry with me that doesn't weigh much or take up too much space. All I need it for is email, web surfing, banking, video chatting, and streaming media. For that, this fits the bill on all counts--plus it is the only laptop in its class costing under $200. It's attractive, not hard to type on, and yes, the screen is smaller than my old laptop--but I got used to that quickly. So far I've had no problems with it whatsoever, and would (and have) recommended this laptop to others.",3,1,5,4,3
1978,Very slow laptop.,3,2,1,4,2
1979,"Worst computer I've ever used. Garbage. Please do not buy this. Distorts images, can't handle a simple Youtube video, slow from the get go, loud, looks cheap, short wire for the charger- I had to use it for class and thought I could deal with it, so I threw the box out prematurely. I would sell my soul to get rid of this thing and never have to touch it again.",3,2,1,4,2
1980,"Great comp, sometimes glitches while playing but thats a GTX issue with Blizzard games.",1,0,1,2,2
1981,"Extremely happy with this laptop for the price. Updating review after 2 weeks. Great battery life and thin, lightweight profile. I have however, experienced a few issues with the lack of storage and trying to run windows updates. But once I started deleting the previous version of windows, cleaning up the drive, temp files and uninstalling programs I don't need, it freed up space to install more updates. I also purchased a 64GB SD card for additional storage at $20. This laptop works great for email and shopping, great picture on the display, writing papers and playing Solitaire. Love it!!! I'll update in the future if this Acer runs into problems, but so far so good. Lastly, I love the ""night light"" feature which turns the screen an amber color to block blue light after sunset so the light from the screen doesn't impact your sleep. I have my hours set from 6:30pm to 6:30am. Very pleased and I recommend this little laptop as long as you note that storage is an issue and you will have to uninstall programs and delete temp files, etc in order to keep running updates and either store everything in the cloud or on an SD card.",3,4,5,4,3
1982,Its great . Great laptop bought after my MacBook Air is broke,2,4,5,4,5
1983,"I did my research when I went purchased this laptop last February. Im a college student that needed to be able to write papers and read assignments on the go, and of course watch a youtube video here and there. This laptop is a nightmare for me - it takes 30 minutes to turn on sometimes, doesnt last more than 2 hrs off of the charger, and takes forever to load pages/open programs no matter my connection. It crashes on me and starts updates in the middle of use. Im very unimpressed and super bummed that it didnt work out. I guess I have to spend more to get something at the bottom level of decent, so its partly my fault. I dont know if these issues would be covered by warranty or anything (maybe I got a faulty one, I dunno), but for now Im disappointed with the product.",3,1,5,4,3
