index,review,cpu,graphicard,hardisk,ram,screen
1959,It is very good for the price.,2,1,1,2,2
1960,"good value. A bit ugly and heavy, but it doesn't bother me.",1,0,3,2,2
1961,"This computer stinks. Its slower than my 6 y/o Samsung, shuts down randomly and while I dont have a lot on it yet ( and may just get rid of it) my security/malware is picking up a lot of issues and its only 53% optimized?! Very disappointed- cheap but... cmon guys!",3,2,1,4,2
1962,"I have used this droid for nearly months now and still happy with it. And when i compare it with my mi*****ft surf*ce that cost 3x more expensive it is certainly worth it.cons: the keyboard feels cheap, but its better than nothing!I cannot redeem the google perks that come with the device because my IP is outside US.the bottom side of the chasing easily got scratchespro: very long battery life about 7hours.can download android apps.the monitor is crystal clear and it is touch screen! altough the touch screen is not so responsive if I zoom in the screen.stylus pen!!",2,4,5,4,5
1963,"Really enjoy this laptops blend of features: its beautifully designed without being fragile, the touchscreen is a useful option, and its quite thin and lightweight. Immediately used the free upgrade to Windows pro 10. No complaints!",0,2,3,2,4
1964,"Fresh out of the box and it's running incredibly slow. I must have gotten a bad one (as did many reviewers it seems), as the computer specs are decent and plenty of reviewers say it runs fast. As is, I am currently running Google Chrome and nothing else and even that is absurdly slow.Checked task manager and was at 80-90% CPU usage and 70+ memory- running just a web browser! Unacceptable. Try to run more than 3 tabs and it's game over. Something ain't right.",3,1,5,4,3
1965,"I love the Chromebook as a whole. The keyboard is decent, the screen is great. Being able to flip in tablet mode is awesome. All that was great until....... Wifi connection started dropping. In the beginning, I could reset the wifi, and it would work fine. Then it turned into restart the device, and finally, it just wouldn't connect at all. So, I sent it off for repair from Samsung (they do have pretty good customer service I must admit.) They checked it out, and repaired it (apparently replaced the whole motherboard) I get my new one back, and for two weeks it is great, then.... the same issue. I am waiting for my second repair, and crossing my fingers that it is fixed this time. This issue is the only thing about the device that has been a problem, aside from the metal scratching easy, but that is not a huge issue for me.",2,4,5,4,5
1966,"The Chromebook arrived in a damaged, opened box with no paperwork or invoice. I ordered the Chromebook in Silver. Instead, I received a very dirty white colored computer. I understand I ordered a refurbished computer, but I expected it to be in the color I ordered and not filthy.",2,2,5,4,3
1967,"It works, it's a PC, the battery life seems to be great, but it's incredibly slow for most things. Maybe I'm a bad judge because I've been on Macbook Pro's for years now, but even web browsing just feels slow. It has a great exterior finish visually, but it IS a still plastic, so it doesn't FEEL great. The display opens flat, I'm not sure when you'd ever want your laptop to be flat, but I guess it can do it... it unfortunately doesn't open ALL the way 360 degrees though",3,4,5,4,3
1968,"This product is great, and I would highly recommend it.",1,2,1,2,3
1969,It's nice but the pen experience is horrible and frustrating . I've lost so much hair trying to use onenote with the pen. No palm rejection. Can't use portrait mode with a maximized window. Constantly inking in wrong places. Soft keyboard keeps opening. The aluminum and aluminum looking plastic scratches easily. It's light though which is great.I'd say this is worth more like $300 tops.,2,4,5,4,5
1970,"I bought this laptop as an emergency replacement when my $800+ Windows laptop died right before college finals week. Several months later, I'm still using this as my main laptop. While frustrating with the lack of access to certain favorites (Photoshop, Illustrator, The Sims 4, etc), it's a sturdy and sleek laptop with fast load times that can handle a lot of tabs, etc. For a mid-end Chromebook, it's probably my favorite model. The convertible factor and touch screen are only nice additions that only sometimes come in handy.",2,4,5,4,5
1971,"Love this laptop, perfect size for school or traveling. Fast loading and network.",3,1,5,4,3
1972,Received with a broken screen,2,2,5,4,3
1973,Coolest computer for my 9th grader. Want to get one for me now! She loves the touch screen/tablet likeness of the flip around screen. Light weight and built in stylus are also super cool. Great device for the price!,2,4,5,4,5
1974,Love the pen!!,2,4,5,4,5
1975,Good price awesome laptop,1,0,1,2,2
1976,It makes me sad to say I'm not happy with my purchase at all. Could be my fault but I really thought the keys had the backlight. Having vision issues it was one of the items that I really wanted and pretty much need. Any possibility of returning it?,3,4,5,4,3
1977,A business standard laptop with Windows 10 Home? This is a joke right?,2,2,1,2,2
1978,"Even when I only use a web browser, this laptop randomly freezes 5-10 seconds every 3 minutes.It ends up being very tedious. That should not happen with a $800+ laptop. Don't waste your money.",1,0,1,2,2
1979,After 3 months the AC adapter port broke free of its mounted position and moved 1/8th inch deeper into the laptop so the AC adapter could no longer make contact. Now I have to tear the case open to charge it.GARBAGE,1,0,1,2,2
1980,zero problems,2,2,1,2,2
1981,works great for what its needed for,3,2,5,4,6
1982,Arrived DOA,3,4,5,5,6
1983,"This chromebook is very fast and a very long lasting battery life. The hardware is perfectly done. Feels very solid, very thin, light and premium. No flexes anywhere. The keyboard is really good too for the thinness of the laptop. It is important that you update your android apps regularly because its still in beta. The only problem i have is some android apps crash but after some updates they work great now. I would get this over ipad pro or macbook 12''.solid built quality, very light and thin.very beautiful retina screen same quality as new macbook pro.speed is very fast but make sure you update your android apps regularlybattery life is awesome around 10 hoursboot time is instantly vs slow boot time of mac os and windowstablet mode is same as any android and ipad tablet but the screen is much nicer on this samsung chromebook.chrome os is very fast, efficient, and simple, much better than mac os and windows",2,4,5,4,5
1984,"I've been using thisnfor a few weeks and it is a very good value for the money. If you need to gaming on the go, this will definitely work.It's not the top of the line and don't expect that by any means. It gets the job done and it does it very well.",1,0,1,2,2
1985,"Love it does what I need.,",2,2,1,2,2
1986,"I think this Chromebook from Samsung is a great product.Sure, always depends on ""expectations"", is not and hi-end or hi-level pc, but is and absolutely good combination between a tablet and a notebook.Th OS is fast, really fast. Even if this chromebook is equipped with the ARM processor, all seems perfectly optimize and run very well.Is nice you can install apps from the play store, they works great (at least the ones I tested).the battery last for 6-8h depends on usage, but looks pretty decent to me.only downside, the audio quality is not the best. Sound is clear but is a bit ""low"" and not really ""rich"" in bass.I think for the price is a very good deal.",2,4,5,4,5
1987,"smooth like silk, cant even hear a thing from it.",2,0,3,1,2
1988,"easy setup, great performance and value.",3,2,1,4,2
1989,Love it.,0,2,3,2,4
1990,"To start off, I was supposed to get a $200 gift card for the purchase of this item, which I didn't, and Amazon would not work with me regarding the promotion (which is the only reason I considered buying this laptop). I will not judge the actual item based on my poor experience with Amazon.This laptop is great. I took naturally to the touchscreen, but you can function on the laptop without the touchscreen (I realize some people do not like to ""ruin"" the screen). Some things may bother you though.NO CD ROM. I lucked out in that I could download all the previous apps I had, but if you require a CD, you will need to buy an external CD ROM drive to run the apps, and to burn CD's.ONLY 1 USB PORT. So I had to buy a splitter. Personally bought it to be able to use a mouse and keyboard, although I find it comfortable typing on the laptop's keyboard.Overall, I've had it for over a month and I love it. No major problems, very fast so long has you have a decent internet condition. I have a lot of apps and files that I transferred with no problem and the computer is still running great.",0,2,3,2,4
1991,LOVE THIS LAPTOP!!!,2,2,5,4,3
1992,Works perfect. Great color on screen. Grand daughter love's it.,3,4,5,4,3
1993,"Nice computer is perfect for work, really lite, presentable with a perfect sound for his size. Love it.",3,1,5,4,3
1994,this is my first laptop perches and its a great starter laptops but windows app store is lacking a lot but its good for just the basics things you need to get done graphic are just okay not outstanding and the speaker a barley noticeable which means you will need another option for sound out put like a Bluetooth speaker or desktop speaker but the small sixe means it portable or and lightweight and it not to bid or to small the perfect in-between size the font is really tiny so you'll haft to adjust that to your liking other then that the build is durable and the keys are great and not flimsy but the keys are not back lit so you'll need light unless you have great eyes and can see in the dark the track pad could be a bit confusing but you'll get use to it nut I will be buying another one soon a chrome book that will be 13 inch and only because I think google is just what I'm used to,3,1,5,4,3
1995,"i love my computer but would like to have instructions on my new keyboard! amazon did leave my ""box"" out in the yard instead of on our porch, which in tenn.can and will get rained on!",2,2,5,4,2
1996,I absolutely love it. The only thing i cannot stand is the sound it makes. I had two technicians that swear it is just the processor that makes that slight weird sound. The computer is great just hate the slight sound. My last HP had a pleasant hum.,2,2,1,2,3
1997,"Not the fastest PC around, but at this price you can't expect it to be. Otherwise works fine and not much bloatware.",2,2,1,3,2
1998,"Bought this in July 2017. Motherboard broke in about 9 months, laptop is completely dead. Manufacture's warranty already expired because its an older product. Watch out for duds.",2,1,1,2,2
1999,Everything I expected. Thanks,1,2,3,2,4
2000,this is a very very slow computer ... the Celeron chip slows everything way down. I would suggest that a buyer would upgrade a little to get an Intel chip.,3,2,2,4,2
2001,"Very good for uni work. It does lag a bit sometimes and lately the screen has been moving without me touching it. But otherwise it's been great, no other problems.",2,4,5,4,5
2002,"So far, so good. Daughter likes the system.",3,4,5,4,3
2003,"So far, so good. As expected... came with charger and hasnt broken or had battery issues. Surprised. Good deal, great laptop.",2,4,3,2,5
2004,good laptop for the price but the mouse buttons built in are kinda difficult to use. I advice getting a mouse.,3,1,2,4,2
2005,"On the whole, the CB Plus is a good Chromebook. The keyboard is good (though not excellent--but keyboard feel is subjective), the screen is first-rate, and the touchpad is just fine (though not close to my gold standard in CB touchpads: the Dell 13"").However, potential buyers should note that the CB Plus (v. 59 stable channel) appears to have really hard time with less than optimal WiFi reception. If I move close the the AP, the speeds are as expected (50-60 Mbps). If I move into the next room, however, speeds drop to about 20 Mbps (still perfectly usable (signal strength is 44)). I get similar results on 5G and 2.4G (slightly better with 2.4G, probably owing to slightly better signal strength (mid 40s-50s on 2.4G, compared to about 40 on 5G)). When a Bluetooth mouse is connected to the CB Plus, WiFi DL speeds drop to about 10 Mbps.My Asus C302c (v. 60 beta channel), on the other hand, has no such problems: speeds at these two locations are consistent at 50-60 Mbps. Reported signal strengths are slightly higher on the C302c: 58 compared to 51 on 2.4G.",2,4,5,4,5
2006,So far its a great laptop and I would buy another one identical to it if I needed another.,2,0,1,2,2
2007,"The laptop is working, however, it is very used and busted up. I was expected a refurbished laptop but not one that is THIS* mistreated. There's marks and dents all over, the pads on the bottom are even falling off. Was hoping for something in a better condition.",3,3,5,5,6
2008,My daughter loves her new HP Notebook. Totally excited about it.,3,1,2,4,2
2009,Grandson's Christmas present and he loves it.,2,2,5,4,3
2010,"I got this for 160 dollars during the Christmas season in the Amazon Warehouse Deals. I understood its limitations but understood what I would use it for. It was for my 9 year old daughter to use to do her arts and crafts youtube stuff so she would stay off my expensive gaming laptop. It boots rather fast, windows 10 works just fine, and it runs youtube, surfs the web, and runs Netflix for the kids just fine. Understand its limitations and you will be just fine, expect more and you will be disappointed. I am extremely happy with it and the price I paid. Great starter laptop.",3,1,5,4,3
2011,"I bought this back in November and love this computer ,works great and I love it .Its is easy computer to work with.Thanks for a great product .",3,4,5,4,3
2012,Super fast booting up but not please with battery life and screen resolution. Screen not clear to view.,2,0,3,1,2
2013,"Chromebook Plus Review 2.0Opening: Overall great device that could be priced more at the 399.99 mark rather than 449.00 it usually goes for. Below is the pros, neutral, and cons.Pros: Thin and light (only 2.4 lbs). Beautiful display (2400 x 1600). 2 in 1 device. Chrome OS is easy to use, and has android apps. Includes pen, that is stored in case. Performance and battery life are good.Neutral: Keyboard is just average, feels kinda mushy when typing. Speakers-have to be turned almost all the way up to get best performance. Weird looking in laptop mode (screen is tall). Feels odd in tablet mode (can feel the keys in the back).Cons: Couldn't think of anything so Im going with price. At 449.00 ( I bought mine at 419.00) it is too expensive when compared to some of the windows hybrid offerings which can have better performance and the full windows experience on a 2 in 1 device.Competition: I feel this device is better than the tablet first offerings from Apple (Ipad pro), google pixel, Lenovo Yoga book. The competition against windows hybrids is more tight as there are 2 in 1s in the same price range that have more power (maybe not the battery life).Conclusion: I have used mostly windows devices but this chromebook plus is a keeper for me as its dual tablet/laptop modes and its ability to use android apps with chrome os put it above the others.",2,4,5,4,5
2014,Very Very Good,1,4,1,3,2
2015,"Wanted to love this laptop. Faithful to Acer for years. Screen bleeds extremely bad. Top of computer gets scratched very easily. When keys are being used for games, touchpad is unresponsive. Wish I would have returned it. Use my 6 year old Acer more than this garbage. Never again!",2,0,3,2,2
2016,I've had this for one month. It just SHUTS OFF for no reason! I missed the return window by one day. Very Unhappy.This laptop bites! DO NOT BUY!,1,1,1,3,1
2017,"At first it was all okay but after some usage, the metal screen frame started to levitate from bottom and made hard to open the computer. I have sent to ASUS for repair, received now but nothing seems changed. I think the product is defective or it is second-quality. I don't recommend this product. Additionally, it is so hard to get your problem solved by the actual people who can help in terms of replacement or refund.",3,3,3,2,4
2018,Bought it for my son who started UIUC. It has everything he needed for engineering major,1,0,3,2,2
2019,"Love love love the size, weight, look and feel of product. Don't like that it's not compatible with Microsoft office software.",2,4,5,4,5
2020,"I actually really like the laptop I had seen a few reviews and liked what id seen,so I ordered it,was delivered quickly,no issues there.very clean looking laptop.i recommend to others,if you prefer windows over apple...",3,1,5,4,3
2021,Great computer. Super lightweight. lots of power.,2,4,3,2,2
2022,"In 2007 I built my own gaming desktop, when I moved to college I spent $1800 on an Alienware gaming laptop which carried me from 2012-2017. Just bought this November of 17, and am extremely pleased. Lightweight, powerful enough to run all my steam games and MOBAs, with a great look and feel. All of this comes together in the most inexpensive computer I've ever owned.The only possible complaint I have is that the speakers do not get very loud, but the $30 I spent on an external speaker still puts the total cost of this hundreds of dollars below anything else I've owned.",2,0,1,2,2
2023,Great computer for my needs. I am not a gamer -- I just wanted a solid computer for work.,2,2,3,2,2
2024,"Super disappointed. White screen after 2 hours of use, totally unresponsive- we returned it because research into this problem points to faulty hardware",1,0,1,2,2
2025,Acer has stepped up its game. THis is a great laptop!,2,2,1,3,2
2026,"Absolutely phenomenal laptop for a low price. I code on this thing just fine for small simple programs. I got a USB HDD along with it so when I get something big going on it I can save it on the hard drive and run it later on the big machine. It plays Civ 5 like a charm on low settings, and a few other random games mostly pretty 'lowend' stuff(and Dwarf Fortress). Web browsing in chrome can feel sluggish at times, on that note though I feel as if the NIC really does its job well.Pros:- Small sleek design- Pretty awesome battery, I went something like 4 hours one day on Civ 5 without having to plug it in.- good keyboard. tactile, not mushy at all, and well spaced keys.- Low heatNeutral:- The touchpad works, no qualms with it at all.- The screen is all you can really imagine.- The weight is fineCons:- The only real 'con' I can think of is the speakers, but I mean we have headphones nowadays.",3,1,5,4,3
2027,Worked great for about six weeks. Started freezing up and was unable to use it. Took it to be looked at by a tech and was told it had a bad CPU and was running 58 degrees Celsius with no apps running. Was advised to return it. Have sent it into Amazon's recommended repair company. I have the 6th gen version of this laptop and never have had a problem. When this laptop has been repaired i will update this review.,1,0,3,2,2
2028,"This is now my every day at home use computer. The only problem that I have is the hinge is still a bit stiff, I think this will fix itself over time.I am very happy I picked this Lap T op.",3,2,3,2,2
2029,"the unit works fine, however Windows 10S is a pain. I had to upgrade to Windows Pro to be able to load the software I wanted to.",3,1,5,4,3
2030,Awesome computer!,0,2,3,2,4
2031,Not as advertised. Does not have easy access to back to change hard drive or RAM.Disappointed..,2,0,1,2,1
2032,"I received the laptop and the windows operating system needed to be activated. I didn't receive the code key to activate it. I have been trying to get in touch with the seller but have not had any luck yet. Without being able to activate the operating system, the laptop does not have a lot of value..",2,2,3,4,3
2033,Still a year later this laptop continues to perform incredibly well.,1,0,3,2,2
2034,Boots up fast and plays all of my games without lagging or overheating. My wife uses it for her College work as well and has had no issues.,1,0,3,2,2
2035,Great computer just what I needed and at a good price. I like the web feature no cords needed to get on the internet,2,2,1,2,1
2036,It's slim and light weight. Love that it has an app store and stylus. I've used Chromebooks for many years and this is the best one yet.,2,4,5,4,5
2037,So far so great! the tablet function is really good. Huge fan of Chrome OS and this hybrid is wonderful.,2,4,5,4,5
2038,It does the job!,1,1,1,3,1
2039,Track Pad defective.,3,1,5,4,3
2040,Fits all my reasons for buying,2,2,1,1,1
2041,"Great gaming laptop. Plays most AAA games with fault. Suggestion: when ordering this, order a 2tb hdd (7mm) to have a little more space. Very little bloatware, and since the startup system is on the ssd, it boots quite fast.",2,0,3,2,2
2042,got this for my 16 year old daughter for school and she loves it,3,1,5,4,3
2043,"Got this computer (512 gb SSD, 16 gb RAM) a day ago and it's pretty much everything I wanted and more. Has all the ports I need for school with the power to play games whenever I have extra time. I haven't really dealt with the display too much because I use an external monitor but from what I've seen so far the display is pretty decent.The only gripe I have is that the fans get fairly loud when you're working the CPU too hard but other than that it's been a great purchase. I got the ASUS equivalent about half a month back and was incredibly unsatisfied with that laptop. You are definitely making a great choice in getting this one.",1,0,1,2,2
2044,"it an excellent computer, but sometimes it lags (maybe thats the correct term),",1,0,1,2,2
2045,"This is one of those ""for the price"" reviews. Don't order unless you know that this little lappy can meet your needs. If you know it'll work though, it's a slam dunk. I got mine for the price of the 2gb version, and I can't help but wonder if it was a fluke that Asus built some like this. The 4gb RAM makes up a little for the capable, but modest processor. For MS Word, Google Docs, and Adobe Reader use, it's been flawless. It seems like the big website reviews complain about the low-power chips while trying to use multiple video streams and 13 browser tabs. Obviously don't do that. You won't have a problem with basic Netflix though - even though it's not an ideal machine for that (see screen comments below). It's more than capable of non-gaming, non-graphic or video production taks. It also runs an external monitor nicely. That functionality is baked in to the GPU on the Atom chip. It doesn't even flinch.The battery life is what it says on the box. Great. It's like that old flip phone you used to have that you didn't have to charge every day.The only thing I dislike about it is the screen. It's a rather dim TN panel. While I haven't run into any issues with the viewing angles, and I can make it out when I need to, it's still a bit of a letdown. I would have paid another $50 for a nicer panel. Regardless, it meets every need that I have for word processing and research in grad school, and it's cheap, small, and tough enough to throw in my bag on my way out the door. Absolutely would recommend. It's not my only computer, but it would serve in a pinch.Pro tip: keep an eye out for ""used"" deals from Amazon Warehouse. That's how I got mine without a multi-month wait. Brand new. In a sealed box. Works like a champ.",3,1,5,4,3
2046,"Beautiful. Fast, lightweight. Does what it should do.",3,3,3,2,4
2047,"I love it, it's light weight, I had never use Windows 10 an it's easier than I thought it would be",2,4,5,4,3
2048,"After 4months of less frequent usage, screen went blank.Dissapointing I must say.",2,2,1,2,3
2049,I'd say this is a really great purchase. Was not disappointed on how it performed. Played AAA titles on ultra with out a problem.,2,0,3,2,2
2050,"This machine is really fast, and it does run games nicely. What I do NOT like, is the keyboard. The back lighting is not easy to see, and if it is running on battery, the keyboard turns off completely. Virtually impossible to see the letters in the dark. I would also appreciate being able to change the color from red to almost any other color. I erroneously thought it might be configurable, but alas, you are stuck with red. Very nice screen, and the sound is pretty good, too. Very solid feeling. Very good cooling capability, as well.",2,0,3,2,2
2051,This computer is the slowest and most terrible computer I have ever used. I have owned it for several months and had problems with it for the beginning. It literally took 3 hours for it to download everything it needed to get set up which is insane. It also had a faulty keyboard and the speakers were messed up. About a month ago it got the blue screen of death due to some configuration issues but luckily I'm still under manufacturer warranty so I'm sending it out to Asus hoping they send me something different. I'm also lucky my boyfriend got an Hp computer for me to use for school which by the way only took a few minutes to get set up and has been working really well so far it also saved my life because as a college student you can't go without a computer for long!,2,0,1,2,2
2052,"It's very nice looking computer. The screen is sharp and the back lit keys are nice. It came with allot of bloatware. It periodically freezes upand sometimes loads slow. I never know when this is going to happen.. It's really a problem when I have to write an email report for my work and it does this. If I can't send a simple email when I need to, what good is it. I don't think I can send this back. I'm just sick about it. My advise is, buy a Dell.",2,2,1,2,3
2053,Good stuff,3,4,5,4,3
2054,"This laptop lacks the memory to do much of anything. I had to use my thumb drives to offload enough memory so I could update Windows 10. Microsoft states they won't provide updates past April 30, 2018 for this version of Windows 10 and they suggest downloading the updates. Well, not happening. I deleted Chrome, all games, any apps not used daily and still not enough memory available. Thinking strongly of sending this laptop back.",3,2,5,4,3
2055,More then I expected for the price. Worth every penny I spent. Fast for searching the web and quality screen display. Able to move between screens smoothly without delay.,3,1,5,4,3
2056,"I want to say that Acer has done extremely well in marketing what is essentially a mid-range gaming computer for a very good price point indeed. Including shipping, I was able to get this machine for about $725 all told, which is an excellent for a computer with a quad core i5 and a 1050Ti; other machines with identical specifications retail for upwards of 900 dollars.I have yet to be disappointed; I've thrown almost all of the best games I have, including Gaijn's War-Thunder (2013) and Idea Factory's Cyberdimension Neptunia (2017) at this computer, and it handles them almost flawlessly at 1080p on maximum settings; in Cyberdimension Neptunia, which uses the Unreal 4 engine, there are a few hiccups down to 57fps when new effects come into play, but otherwise the system holds stead with barely any noticeable noise or heat; Warthunder never drops below about 77FPS. This is the machine you want if you want a budget gaming laptop that truly lives up to the advertising hype; the Nvidia GTX 1050Ti will be able to handle most items coming out within the next few years on medium-high settings at 1080p for at least the next 3-5 years.With that said, the computer gets four rather than five stars for a couple of reasons. First, because while the chassis is solid and well made, the IPS screen itself is a bit dim, and the plastic frame for it feels a bit fragile; it's certainly not made of as durable a material as the actual chassis. Second, because the audio seems a bit off; while this is a function of the extra subwoofer/ bass settings they seem to have added to the audio card, it makes the audio a bit less clear than on my older computer, an HP Envy 17 S143CL model, which was purchased for $800 in December 2016.",2,0,3,2,2
2057,Issue connecting to wifi,3,1,5,4,3
2058,"This laptop stopped working in the first month of use. Either the seller provided us a bad product or the laptop itself is of poor quality. Regardless, the seller is not willing to take the laptop back because we do not have the original box the laptop came in. My purchase was a total loss.",2,2,1,3,2
2059,Purchased on January 11th and the product has burn mark in the back air vent as if a component burned out. What is the warranty?,2,2,5,4,3
2060,"I am a student who purchased this Ideapad to use specifically for paper writing and research for school. I did not have really high expectations about browsing speed etc. Alas though, I have had it for maybe a month and during this time it has frozen at least weekly to the point of manual restart, it connects/disconnects to the internet constantly making research take so much longer than it should as I have to constantly refresh the pages until it decides it wants to connect. I know the problem is not my internet as my phone and ipad remain connected.",3,2,1,4,2
2061,"I've had to send it back twice to repair a recurring power up problem. I have to pay the shipping there. This is a known issue, but they still sell them and can't seem to figure out a working patch.",3,1,5,4,3
2062,The keyboard was too small for me.,3,1,5,4,3
2063,"Notes (05/02/2017):- Make sure to update all drivers on Dell's website, for some reason their software do not pick up the new updates- Experienced some glitches as well as some malfunctioning with headphone jack drivers, but everything is working fine so far.- Battery life is impressive. Being doing papers and projects on Adobe Muse, Illustrator, Photoshop, Word, Excel as well as browsing for at least 4-5 hours solely on battery.",1,0,1,2,2
2064,This is a great little computer for the price. I found it to be running slowly after I installed Windows 10 so I bought a 32MB microchip for it. Now it moves along smartly. I miss having a touchscreen on my little travel computer - but the touch-pad works very well.,3,1,5,4,3
2065,"This thing looks great and has great battery life, however it can barely even run an internet browser. Right out of the box it will give you constant ""Low on Memory"" warnings, and if you get on content heavy websites like facebook or tumblr the cpu will max out and crash your browser. Its super annoying, you would think it should atleast be able to handle internet browsing.",3,4,5,4,3
2066,"I bought this laptop for simple use. A few weeks after using it , it completely froze and nothing i tried worked, They told me to send it back and they sent me a replacement. For about a month it worked fine. and now it is freezing like the other one did. I have very little files on the actual computer. I have everything on a flash drive. Almost all of the storage is full by just running the computer. The only extra things i have on it besides what it comes with is Netflix and Hulu and it can't handle it.",3,4,5,4,3
2067,Great! Did exactly what I needed it to do! Excellent price works very well. Was a little complicated to work but that's probably because I'm stupid when it comes to technology! I highly recommend.,2,2,3,4,3
2068,i reset my laptop but i think i broke my laptop .. because of the reseting,2,0,1,2,2
2069,"I have been using this Chromebook plus for a little over two weeks. If I didn't know better, I would think it had a virus. Once a day, out of the blue, the image will start jumping around and the only control that will work is the on off switch on side for the computer. Turning off does not seem to help but eventually the shacking goes away.I have not contacted Samsung or Google yet as I don't really know the best approach to use. I like the construction quality of the device and want to like using the device. I have noticed it seems to help when I clear browsing history.I guess my main problem is the system seems to be unstable. I browse the internet, check the news, email, pay bills and use Google Docs. Pretty simple stuff. I didn't see the shaky image and then freeze up as something I would have to deal with.I am going to continue trying to work out my kinks but I am disappointed at this point. I want to make it work.",2,4,5,4,5
2070,"Opened up the delivery box and my wife loved the way it looked. Unfortunately that is the only positive I can say about this purchase. Upon setup, the volume was fading and in and out and sites kept crashing continually amongst several other issues. There is a chance we may just have gotten one that was a lemon, but whomever they hire to professionally refurbish and verify proper function of their product should be re-evaluated on continuing to pay them for their services. Extremely disappointed. We had to re-box and start process to return the laptop within 30 minutes after delivery.",1,1,1,4,1
2071,"great laptop,very happy with my order, came with the hdd kit upgrade(!!)",2,0,3,2,2
2072,"Was excited to buy. I went to Best Buy to check it out before purchasing. I was disappointed, I expected more.The size is awkward if you plan to watch movies on it. This is 3:2 ratio and movies are widescreen so it just did not feel right. Too bad, because th screen itself looks great.The keyboard is crammed and feels cheap. Not backlit either.Terrible speakers.The body itself is terrible. I expected nice, sturdy aluminum body similar to a macbook. It is like a cheap plastic.The computer was not as responsive as I hoped while I was using it. A spent over an hour using it because I was trying to convince myself to buy it. I just couldn't, it was just not worth it.I ended up going with the Asus C302. It feels more premium and is better in every way (except for the screen resolution).",2,4,5,4,5
2073,"I loved this thing for the first 2 weeks. Then the touchscreen just died out on it. I wiped it clean, started over, everything i could find and it no longer would recognize touch. :( Sent back and switching to a different product.",2,4,5,4,5
2074,"Upgraded to the windows 10pro. Loved the laptop, good display, light, fast, perfect to bring around for work use.",0,2,3,2,4
2075,I love it - just the hard disk is too small - I had to augment it with an SD card.,3,1,5,4,3
2076,Has completely stopped working,2,2,5,4,2
2077,I'm really disappointed there are no USB ports! I guess I just assumed there would be at least one on there.,2,4,5,4,5
2078,Ran for a few hours and never turned back on,2,4,5,4,3
2079,"it's fast, quiet most of the time.",3,2,2,0,3
2080,my laptop is shutting down 2-3 times in week showing errors always different i tried contact product support twice and nobody answered to me and when i contacted ASUS support service they told me what i need to do and on the end they told me that it has internal issue but seller or even product support is not reacting on my emails ...,2,2,1,2,2
2081,Loved the laptop until keyboard stopped working one month after warranty expired.,2,2,5,4,3
2082,Chrome book was delivered on 22 December as promised and in perfect working order. Recommend this vendor to anyone looking for similar items!,2,2,5,4,3
2083,I thought it was going to play android apps.,2,2,5,4,3
2084,"worked as described, great product. Works for all my gaming needs.",1,0,1,2,2
2085,This Chromebook is a home run . The screen is sharp for text and the battery life is great . It is fanless which for me is a must. 90% of the time I use this it on my lap . Web pages scroll nicely and having several windows open is not a problem. Plays you tube videos without a hiccup. Bottom of the unit gets a little warm under stress but is never hot or uncomfortable. These are issues which would be of less concern if you use it on a desktop. Wifi reception is also excellent and the sleep wake-up cycle when opening and closing the lid is quick and picks up wifi instantly which was sometimes an issue on a Macbook AIr I had owned. Sound is better than average and while I have seen complaints about the keyboard I have no issues with it. In the past I have substituted stick on letters for backlit keys but the screen on this unit is so bright I don't need them . My No 1 complaint on the previous laptops I have owned has always been the touchpad but this one is perfect for me. The touchscreen is also excellent and does better on a Chromebook than a Windows based laptop. My previous laptop was an HP with a detachable screen and it was always a bit glitchy . The ability to flip the screen and use it sitting on a counter in the touch mode is convenient as well. Having a dedicated volume control on the side of the unit is also convenient and a feature most other units don't have. The touch pointer is also easy to use and stores conveniently in the unit. Power supply is light and compact and the usb c plug in in goes in either way so no more fumbling in the dark for charging . The whole time I have been writing this I was trying to think of something I don't like about the Samsung CP and the answer is .........nothing.,2,4,5,4,5
2086,It's a bit slow but definitely gets the job done. I also love the color very nice shade of purple!,2,4,5,4,3
2087,"Please, do not order this computer. I ordered one and within a few days it started freezing up sporadically. I returned it and got a new one. About 5 months later, this laptop now has a failed charging circuit on the motherboard rendering it totally useless. I now have to replace the motherboard in order to use this. This is within 5 months of ordering a new laptop! I cannot return it any longer and I did not get a warranty, I suppose it's too much to ask to have a new computer work for longer than 5 months.DO NOT ORDER THIS!",2,1,1,2,2
2088,"Great laptop. Fast, good sound, plenty of storage, good with games and work. Battery life is good too.",1,0,1,2,2
2089,For a computer that is supposed to have 16 gb of ram this thing lags and all my programs freeze up one at a time randomly and I have to task manage them to shut it down and reopen it. Very poor product. Technical support not much better. there was a problem with the numbers pad it kept acting like the mouse. and tech help could do nothing to solve the problem. I finally figured it out my self while waiting ten minutes for the girl in the Philippines to ask how to solve the mystery when all it was is a easy access setting found in the control panel. so frustrated my mom bought one and no issues I decide to take the leap to Lenovo and now I regret it. Also my warranty was out dated the same day I bought it I had to send proof of purchase and Lenovo still has not replied to let me know if the warranty has been updated yet.,2,1,1,2,2
2090,"Good purchase for being a refurb but I had to get it fixed within the first week of use because it wouldn't properly update which resulted the computer in restarting constantly, slowing it down and freezing. Once I got it fixed and updated, I haven't had any issues since. I'm OK with having to get it fixed being that it was a refurb and cheap enough but was more of an inconvenience.",3,2,5,4,3
